context_library_name,context_library_version,go_version,id,loaded_at,master_id,master_version,original_timestamp,received_at,sent_at,timestamp,user_id,uuid_ts,resource_manager_type
analytics-go,3.0.0,go1.13.14,a89dd284-40bb-4d9a-85e8-42451d429eac,2020-08-08 05:46:07.411709 UTC,57a17e3e-dec2-4734-8d15-28ac6af5ac53,0.12.12,2020-08-07 19:31:46.461246 UTC,2020-08-07 19:31:52.195 UTC,2020-08-07 19:31:51 UTC,2020-08-07 19:31:47.195 UTC,7eab9fa7-0879-4acf-b299-858e96ce6323,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.14,652b3fc7-db7a-4c63-88a2-5aaf175c02db,2020-08-07 05:46:07.145563 UTC,d5b642a6-7222-4bb4-8db8-883774573acb,0.12.13,2020-08-07 00:48:50.987380 UTC,2020-08-07 00:48:56.085 UTC,2020-08-07 00:48:55 UTC,2020-08-07 00:48:51.085 UTC,ae782dce-6b95-406b-90c5-0dfa81d6b587,2020-08-07 05:46:07.145563 UTC,
analytics-go,3.0.0,go1.13.12,617d148f-4c5e-45ee-9bf2-e3188c159b43,2020-08-08 05:46:07.411709 UTC,058f0ac4-f54f-4d9c-9684-42e583e7b18c,0.12.8,2020-08-07 22:30:02.203847 UTC,2020-08-07 22:30:07.355 UTC,2020-08-07 22:30:07 UTC,2020-08-07 22:30:02.353 UTC,15690405-e948-43c6-9353-73eb4821570a,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.12,b85f7829-c332-4085-9f44-05673a384e04,2020-08-08 05:46:07.411709 UTC,aabec556-0a74-4e2b-9535-56fb5eda1fca,0.12.8,2020-08-07 19:16:46.637915 UTC,2020-08-07 19:16:52.980 UTC,2020-08-07 19:16:51 UTC,2020-08-07 19:16:47.979 UTC,f7330844-958e-4cd9-b03d-9d54ae60a19f,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.14,57e92ba7-7ba7-4186-82e1-e1f096e69d3f,2020-08-07 05:46:07.145563 UTC,d6d30f8b-3499-438d-acba-379741500c32,0.12.12,2020-08-07 00:33:49.418237 UTC,2020-08-07 00:33:54.956 UTC,2020-08-07 00:33:54 UTC,2020-08-07 00:33:49.955 UTC,6f11f689-99dc-4b5b-838e-626f67d6ab0d,2020-08-07 05:46:07.145563 UTC,
analytics-go,3.0.0,go1.13.14,bfff9189-1df5-40de-a91d-20e5abbc6957,2020-08-07 05:46:07.145563 UTC,d87db275-e62e-4db5-9b6c-f8efbc81cd77,0.12.13,2020-08-07 00:12:13.411700 UTC,2020-08-07 00:12:18.504 UTC,2020-08-07 00:12:18 UTC,2020-08-07 00:12:13.503 UTC,dd81b314-2de0-4954-ab9e-5776e6e171cb,2020-08-07 05:46:07.145563 UTC,
analytics-go,3.0.0,go1.13.14,aab6f02b-5821-4109-b29d-c0af0eca47cb,2020-08-07 05:46:07.145563 UTC,bab17320-2fdb-4217-8698-7da116badcd7,0.12.13,2020-08-07 00:48:34.476210 UTC,2020-08-07 00:48:39.576 UTC,2020-08-07 00:48:39 UTC,2020-08-07 00:48:34.575 UTC,ae782dce-6b95-406b-90c5-0dfa81d6b587,2020-08-07 05:46:07.145563 UTC,
analytics-go,3.0.0,go1.14.2,eb15a2d8-9c3e-4f9d-84df-c3f788a5763b,2020-08-07 17:46:08.409124 UTC,66691376-98da-4e64-8932-64007b342f4a,0.12.3,2020-08-07 16:27:06.417795 UTC,2020-08-07 16:27:11.565 UTC,2020-08-07 16:27:11 UTC,2020-08-07 16:27:06.564 UTC,0a2f9f4d-a683-4cf2-992e-67bb80469ee5,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.12,943323fc-d286-41d8-9e7c-a7d43c1ce184,2020-08-07 17:46:08.409124 UTC,380940d1-f281-4ef1-a868-8ac6bd56e18f,0.12.8,2020-08-07 06:53:17.070379 UTC,2020-08-07 06:53:22.833 UTC,2020-08-07 06:53:22 UTC,2020-08-07 06:53:17.832 UTC,f7330844-958e-4cd9-b03d-9d54ae60a19f,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.14,67c2f182-4ccf-421f-b8c0-a94be7b4c313,2020-08-08 05:46:07.411709 UTC,611d64b4-a7a3-47fa-a2ff-84b550ef6bc0,0.12.12,2020-08-07 21:17:37.456632 UTC,2020-08-07 21:17:42.731 UTC,2020-08-07 21:17:42 UTC,2020-08-07 21:17:37.730 UTC,4683a396-1839-41f3-8d92-ea4b99590656,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.12,e0630e44-d9cd-404a-ad8c-37b6762d79e3,2020-08-07 17:46:08.409124 UTC,adb21a33-d619-45d1-910c-ad3239ea7bd3,0.12.11,2020-08-07 09:39:15.970552 UTC,2020-08-07 09:39:21.791 UTC,2020-08-07 09:39:20 UTC,2020-08-07 09:39:16.791 UTC,846c6508-9833-4af2-b36e-fa635965cfa3,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.14,f170b23c-dfff-4fcc-91a2-d89faea73aa1,2020-08-07 05:46:07.145563 UTC,691f7c5f-8d95-4c56-9d52-5aa15fd908f7,0.12.12,2020-08-07 00:02:52.153132 UTC,2020-08-07 00:02:57.816 UTC,2020-08-07 00:02:57 UTC,2020-08-07 00:02:52.814 UTC,6f11f689-99dc-4b5b-838e-626f67d6ab0d,2020-08-07 05:46:07.145563 UTC,
analytics-go,3.0.0,go1.13.12,89a3850a-66a7-4750-ad7b-f8223df16e5e,2020-08-08 05:46:07.411709 UTC,44304d75-0d2a-4a9b-ad3c-1cf9ca979761,0.12.10,2020-08-07 19:31:19.613225 UTC,2020-08-07 19:31:25.519 UTC,2020-08-07 19:31:24 UTC,2020-08-07 19:31:20.518 UTC,7eab9fa7-0879-4acf-b299-858e96ce6323,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.14,01b795c8-a2c6-4dcb-9f41-40c66df525ff,2020-08-07 17:46:08.409124 UTC,3edf654f-2c6b-4c6a-bef8-57d14c1882ec,0.12.12,2020-08-07 07:17:31.578581 UTC,2020-08-07 07:17:37.302 UTC,2020-08-07 07:17:36 UTC,2020-08-07 07:17:32.301 UTC,815fb262-496f-4221-85fc-4af51d78a17a,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.14,384d7ede-f169-47e9-964b-b9490655fb3c,2020-08-08 05:46:07.411709 UTC,b8f05959-6f03-4dd1-baca-f8e545c3a9e5,0.12.12,2020-08-07 20:36:09.072299 UTC,2020-08-07 20:36:14.618 UTC,2020-08-07 20:36:14 UTC,2020-08-07 20:36:09.618 UTC,a9c19fb6-23d3-4912-98f5-c9aebf0d5bc2,2020-08-08 05:46:07.411709 UTC,
